index,source,target,protocol,count
720,internal,10.59.81.213,http_proxy,5
720,internal,10.59.81.213,http,57
720,internal,10.59.148.126,ssl,4
720,10.59.181.77,outeral,http,1
720,10.59.253.121,10.59.20.39,http,1
720,10.59.126.113,outeral,http,3
720,10.59.216.185,outeral,ssl,1
720,10.59.174.14,internal,http_proxy,18
720,10.59.174.245,10.59.174.187,http_proxy,56
720,10.59.174.29,internal,http_proxy,134
720,10.59.174.29,internal,ssh,1
720,10.59.126.174,outeral,http,1
720,10.59.174.29,10.59.174.187,http_proxy,43
720,10.59.56.103,outeral,unknown,1
720,10.59.223.16,outeral,http,2
720,10.59.207.218,10.59.58.228,ssl,1
720,10.59.174.45,internal,http_proxy,13
720,10.59.181.227,outeral,http,1
720,10.59.174.123,internal,http_proxy,17
720,10.59.207.13,internal,http,1
720,10.59.223.223,10.59.223.142,http,1
721,10.59.174.218,internal,http_proxy,34
721,internal,10.59.229.220,http,1
721,10.59.223.66,internal,http,30
721,10.59.253.157,10.59.20.39,http,1
721,10.59.231.201,10.59.137.52,unknown,1
721,10.59.174.16,internal,http_proxy,28
721,10.59.36.66,outeral,http,4
721,10.59.174.245,10.59.174.170,http_proxy,22
721,10.59.126.30,outeral,http,2
721,10.59.166.157,outeral,http,1
721,10.59.21.10,10.59.223.66,http,717
721,10.59.174.2,internal,http_proxy,15
721,internal,10.59.216.254,unknown,5
721,internal,10.59.216.254,kerberos,1
721,internal,10.59.216.254,smb,1
721,internal,10.59.216.254,ldap,1
721,10.59.181.30,outeral,http,1
721,10.59.137.72,internal,http,199
721,10.59.126.124,outeral,http,3
721,10.59.212.181,outeral,http,536
721,10.59.174.13,internal,http_proxy,24
721,10.59.36.97,internal,telnet,1
721,10.59.253.157,10.59.20.191,ssl,2
721,10.59.45.43,10.59.207.218,http,50
721,10.59.56.86,outeral,unknown,1
721,10.59.174.220,internal,http_proxy,36
721,10.59.137.78,internal,mysql,21
721,10.59.212.142,outeral,http,1134
721,10.59.223.66,outeral,http,1
721,10.59.174.157,internal,http_proxy,23
721,10.59.36.162,outeral,http,2
721,10.59.223.186,10.59.137.117,mysql,1
721,10.59.216.166,internal,mysql,1
721,10.59.216.204,outeral,ssl,1
721,10.59.45.75,10.59.58.228,ssl,1
721,10.59.223.66,10.59.137.210,unknown,2
721,10.59.126.187,outeral,unknown,1
721,10.59.126.187,outeral,http,2
721,10.59.216.197,outeral,ssl,1
721,10.59.45.5,10.59.45.122,mysql,1
721,10.59.45.221,outeral,http_proxy,12
721,10.59.174.81,10.59.174.143,http_proxy,13
721,10.59.174.4,internal,http_proxy,15
721,10.59.181.185,10.59.253.170,unknown,1
721,10.59.36.246,10.59.216.118,ssl,1
721,10.59.253.10,outeral,unknown,1
721,10.59.253.10,outeral,http,33
721,10.59.174.201,internal,http_proxy,15
721,10.59.212.201,10.59.34.15,ftp_control,45
721,10.59.174.115,internal,http_proxy,14
721,10.59.21.10,internal,ssl,1
721,10.59.21.10,internal,http,243
721,10.59.36.142,10.59.231.4,ssl,1
721,10.59.216.124,10.59.216.77,ssl,1
721,10.59.253.121,10.59.20.191,ssl,1
721,10.59.22.149,outeral,whois-das,4
721,internal,10.59.223.66,http,1
721,internal,10.59.88.194,ssl,4
721,10.59.181.160,outeral,http,1
721,10.59.216.48,internal,mysql,1
721,10.59.174.29,10.59.174.143,http_proxy,7
721,10.59.174.187,internal,http_proxy,30
721,10.59.253.157,10.59.20.14,http,2
721,10.59.174.62,10.59.174.143,http_proxy,15
721,10.59.43.118,outeral,http,22
721,10.59.126.171,outeral,http,8
721,10.59.216.128,outeral,ssl,1
721,10.59.212.16,outeral,http,36
721,internal,10.59.126.199,http,7
721,10.59.174.62,internal,http_proxy,144
721,internal,10.59.148.126,ssl,2
721,10.59.231.201,internal,unknown,26
721,10.59.231.201,internal,http,138
721,10.59.126.129,outeral,unknown,1
721,10.59.126.129,outeral,http,1
721,10.59.179.124,outeral,unknown,6
721,10.59.181.62,outeral,http,1
721,10.59.174.126,internal,http_proxy,17
721,10.59.174.118,internal,http_proxy,24
721,10.59.45.224,internal,http,1
721,10.59.126.82,outeral,http,4
721,10.59.174.81,internal,http_proxy,128
721,10.59.253.121,10.59.20.136,ssl,1
721,10.59.212.201,10.59.22.82,ftp_control,91
721,10.59.174.110,internal,http_proxy,14
721,10.59.179.124,internal,ssh,1
721,10.59.223.85,internal,unknown,12
721,10.59.223.85,internal,http,418
721,10.59.216.130,10.59.216.61,ssl,1
721,10.59.34.123,10.59.88.121,ssl,4
721,10.59.253.10,internal,unknown,7
721,10.59.253.10,internal,http,4
721,10.59.255.220,internal,mysql,2
721,10.59.253.121,10.59.20.203,ssl,1
721,10.59.216.8,internal,unknown,1
721,10.59.126.194,outeral,http,2
721,10.59.223.137,internal,unknown,1
721,internal,10.59.253.157,dce_rpc,8
721,internal,10.59.253.157,smb,19
721,10.59.43.12,outeral,http,2
721,internal,10.59.253.170,http_proxy,2
721,internal,10.59.253.58,ssl,112
721,10.59.174.121,internal,http_proxy,20
721,10.59.126.143,outeral,http,1
721,10.59.216.181,outeral,ssl,1
721,10.59.231.201,outeral,unknown,7
721,10.59.231.201,outeral,http,30
721,10.59.231.201,outeral,mysql,11
721,10.59.174.75,internal,http_proxy,19
721,10.59.126.122,outeral,http,6
721,10.59.36.81,outeral,http,2
721,internal,10.59.253.48,http,19
721,10.59.146.157,internal,http_proxy,23
721,10.59.174.245,internal,http_proxy,142
721,10.59.223.16,outeral,http,1
721,10.59.174.29,outeral,http_proxy,16
721,10.59.212.44,outeral,http,42
721,10.59.223.133,outeral,http,1
721,internal,10.59.45.217,unknown,1
721,internal,10.59.81.153,smb,8
721,10.59.223.168,10.59.253.218,http,2
721,10.59.174.29,10.59.174.170,http_proxy,23
721,10.59.174.245,10.59.174.143,http_proxy,14
721,10.59.174.224,internal,http_proxy,23
721,10.59.216.181,10.59.216.19,http,1
721,10.59.174.227,internal,http_proxy,22
721,10.59.174.143,internal,http_proxy,22
721,10.59.181.180,outeral,http,1
721,10.59.126.184,outeral,http,2
721,10.59.137.187,10.59.223.66,http,1
721,10.59.137.187,10.59.223.66,mysql,4
721,internal,10.59.253.30,http,9
721,10.59.174.228,internal,http_proxy,22
721,10.59.181.107,outeral,http,1
721,10.59.216.130,10.59.216.15,ssl,1
721,10.59.126.205,outeral,unknown,1
721,10.59.126.205,outeral,http,5
721,10.59.207.16,internal,http,2
721,10.59.174.62,10.59.174.170,http_proxy,21
721,10.59.174.194,internal,ssh,20
721,10.59.45.98,10.59.207.218,mysql,3
721,10.59.21.10,10.59.43.103,http,19
721,10.59.207.220,internal,unknown,1
721,10.59.126.247,outeral,http,3
721,10.59.137.131,internal,ssh,1
721,10.59.126.125,outeral,unknown,1
721,10.59.223.66,10.59.223.26,unknown,7
721,10.59.223.66,10.59.223.26,http,71
721,10.59.207.121,10.59.58.228,ssl,1
721,10.59.22.149,internal,unknown,1
721,10.59.223.68,10.59.223.86,unknown,1
721,10.59.216.197,internal,mysql,1
721,10.59.212.16,internal,http,49
721,10.59.21.10,outeral,http,140
721,10.59.216.202,outeral,ssl,1
721,10.59.253.157,10.59.20.51,ssl,1
721,10.59.181.228,outeral,http,1
721,10.59.223.85,10.59.137.214,unknown,1
721,10.59.216.85,outeral,ssl,1
721,10.59.174.187,outeral,http,9
721,10.59.166.228,outeral,http,1
721,10.59.253.121,10.59.20.51,http,1
721,10.59.174.170,internal,http_proxy,19
721,10.59.126.4,outeral,http,1
721,10.59.137.151,internal,http,7
721,10.59.45.245,internal,http,332
721,10.59.45.122,internal,http,4
721,10.59.45.245,10.59.45.180,http_proxy,306
721,10.59.45.245,10.59.45.180,http_connect,2
721,10.59.174.62,10.59.174.187,http_proxy,32
721,10.59.174.177,internal,http_proxy,13
721,10.59.174.199,10.59.146.4,http,1
721,internal,10.59.81.213,unknown,1
721,internal,10.59.81.213,http_proxy,1
721,internal,10.59.81.213,http,74
721,10.59.137.92,internal,ssh,18
721,internal,10.59.223.31,http,96
721,10.59.126.113,outeral,http,4
721,10.59.216.210,internal,unknown,1
721,10.59.174.14,internal,http_proxy,16
721,10.59.174.245,10.59.174.187,http_proxy,50
721,10.59.174.29,internal,http_proxy,139
721,10.59.174.29,internal,ssh,2
721,10.59.126.174,outeral,unknown,1
721,10.59.126.174,outeral,http,2
721,10.59.181.29,outeral,http,1
721,10.59.137.72,10.59.137.255,unknown,1
721,10.59.174.29,10.59.174.187,http_proxy,47
721,10.59.56.103,outeral,unknown,1
721,10.59.56.103,outeral,http,1
721,10.59.174.45,internal,http_proxy,15
721,10.59.174.123,internal,http_proxy,31
721,10.59.45.65,10.59.58.228,ssl,1
722,10.59.223.66,internal,http,32
722,internal,10.59.231.90,http,1
722,10.59.253.157,10.59.20.39,http,1
722,10.59.174.16,internal,http_proxy,27
722,10.59.36.66,outeral,http,2
722,10.59.174.245,10.59.174.170,http_proxy,19
722,10.59.126.30,outeral,unknown,1
722,10.59.126.30,outeral,http,3
722,10.59.45.166,10.59.45.122,mysql,1
722,10.59.21.10,10.59.223.66,http,370
722,10.59.174.2,internal,http_proxy,21
722,internal,10.59.216.254,unknown,2
722,internal,10.59.216.254,kerberos,2
722,internal,10.59.216.254,ldap,1
722,10.59.181.30,outeral,http,1
722,10.59.137.72,internal,http,198
722,10.59.253.121,10.59.20.136,http,1
722,10.59.126.152,outeral,http,1
722,10.59.212.181,outeral,http,54
722,10.59.180.181,outeral,http,1
722,10.59.174.13,internal,http_proxy,25
722,10.59.36.97,internal,telnet,2
722,10.59.216.167,outeral,ssl,2
722,10.59.45.43,10.59.207.218,http,45
722,10.59.174.220,internal,http_proxy,33
722,10.59.137.78,internal,mysql,14
722,10.59.212.142,outeral,http,772
722,10.59.223.66,outeral,unknown,84
722,10.59.223.66,outeral,http,3
722,10.59.174.157,internal,http_proxy,10
722,10.59.36.162,outeral,http,1
722,10.59.216.254,internal,unknown,1
722,10.59.216.204,outeral,ssl,1
722,10.59.181.8,internal,http,1
722,10.59.45.75,10.59.58.228,ssl,1
722,10.59.126.187,outeral,http,9
722,10.59.216.197,outeral,ssl,1
722,10.59.45.5,10.59.45.122,mysql,1
722,10.59.45.221,outeral,http_proxy,12
722,10.59.174.81,10.59.174.143,http_proxy,9
722,10.59.174.4,internal,http_proxy,17
722,10.59.253.10,outeral,unknown,2
722,10.59.253.10,outeral,http,48
722,10.59.174.201,internal,http_proxy,28
722,10.59.212.201,10.59.34.15,ftp_control,43
722,10.59.174.115,internal,http_proxy,12
722,10.59.146.4,outeral,ssl,1
722,10.59.146.4,outeral,http,1
722,10.59.21.10,internal,http,81
722,10.59.253.121,10.59.20.191,ssl,1
722,10.59.22.149,outeral,whois-das,2
722,10.59.22.149,outeral,http,1
722,internal,10.59.223.66,http,1
722,10.59.207.220,internal,unknown,1
722,10.59.137.72,10.59.223.116,http,2
722,10.59.216.172,10.59.216.184,http,1
722,10.59.174.29,10.59.174.143,http_proxy,13
722,10.59.174.187,internal,http_proxy,25
722,10.59.21.10,10.59.207.218,http,6
722,10.59.174.62,10.59.174.143,http_proxy,13
722,10.59.215.120,outeral,ssl,1
722,10.59.43.118,outeral,http,24
722,10.59.126.171,outeral,http,3
722,10.59.179.30,outeral,http,1
722,10.59.253.121,10.59.20.92,http,1
722,10.59.212.16,outeral,http,39
722,internal,10.59.126.199,http,12
722,10.59.174.62,internal,http_proxy,150
722,internal,10.59.148.126,ssl,6
722,10.59.231.201,internal,unknown,12
722,10.59.231.201,internal,http,2
722,10.59.126.129,outeral,http,1
722,10.59.253.157,10.59.20.92,smb,1
722,10.59.179.124,outeral,unknown,1
722,10.59.174.126,internal,http_proxy,16
722,10.59.223.159,10.59.223.203,http,1
722,10.59.174.118,internal,http_proxy,25
722,10.59.174.81,internal,http_proxy,139
722,10.59.126.124,outeral,http,4
722,10.59.212.201,10.59.22.82,unknown,2
722,10.59.212.201,10.59.22.82,ftp_control,77
722,10.59.174.110,internal,http_proxy,22
722,10.59.34.123,10.59.88.121,ssl,6
722,10.59.253.10,internal,unknown,6
722,10.59.253.10,internal,http,7
722,10.59.253.10,internal,ssl,2
722,10.59.216.124,10.59.216.77,ssl,1
722,10.59.126.194,outeral,http,5
722,10.59.223.66,10.59.223.26,unknown,9
722,10.59.223.66,10.59.223.26,http,490
722,10.59.43.12,outeral,http,1
722,internal,10.59.253.170,http_connect,1
722,10.59.137.151,internal,http,8
722,10.59.174.121,internal,http_proxy,14
722,10.59.126.143,outeral,http,1
722,outeral,10.59.253.201,smtp,1
722,10.59.216.181,outeral,ssl,1
722,10.59.174.218,internal,http_proxy,28
722,10.59.174.75,internal,http_proxy,26
722,10.59.126.122,outeral,http,4
722,10.59.36.81,outeral,http,4
722,internal,10.59.253.48,http,11
722,10.59.146.157,internal,http_proxy,23
722,10.59.174.245,internal,http_proxy,131
722,10.59.223.16,outeral,http,1
722,10.59.174.29,outeral,http_proxy,29
722,10.59.212.44,outeral,http,53
722,10.59.253.157,10.59.20.74,ssl,2
722,10.59.253.157,10.59.20.74,http,1
722,internal,10.59.81.153,smb,6
722,10.59.223.168,10.59.253.218,http,1
722,10.59.174.29,10.59.174.170,http_proxy,25
722,10.59.174.245,10.59.174.143,http_proxy,8
722,10.59.174.224,internal,http_proxy,21
722,10.59.174.227,internal,http_proxy,27
722,10.59.174.143,internal,http_proxy,23
722,10.59.181.180,outeral,http,1
722,10.59.126.184,outeral,http,3
722,10.59.137.187,10.59.223.66,mysql,4
722,internal,10.59.253.30,http,4
722,10.59.216.255,outeral,ssl,1
722,10.59.174.228,internal,http_proxy,14
722,10.59.126.205,outeral,http,3
722,10.59.207.16,internal,http,1
722,10.59.174.62,10.59.174.170,http_proxy,20
722,10.59.174.194,internal,ssh,4
722,10.59.45.98,10.59.207.218,mysql,1
722,10.59.126.247,outeral,http,7
722,10.59.126.149,outeral,http,2
722,10.59.126.110,outeral,http,2
722,10.59.126.82,outeral,unknown,1
722,10.59.126.82,outeral,http,5
722,10.59.126.125,outeral,http,1
722,internal,10.59.253.157,dce_rpc,8
722,internal,10.59.253.157,smb,25
722,10.59.216.197,internal,mysql,1
722,10.59.212.16,internal,http,49
722,10.59.21.10,outeral,http,62
722,10.59.216.92,10.59.216.184,http,1
722,10.59.223.85,10.59.137.214,unknown,2
722,10.59.216.85,outeral,ssl,1
722,10.59.216.8,outeral,ssl,1
722,10.59.253.157,10.59.20.203,ssl,1
722,10.59.253.157,10.59.20.203,http,1
722,10.59.174.187,outeral,http,2
722,10.59.120.177,outeral,http,1
722,10.59.126.118,outeral,http,2
722,10.59.174.170,internal,http_proxy,21
722,10.59.126.4,outeral,http,2
722,10.59.181.247,outeral,http,2
722,internal,10.59.253.58,ssl,126
722,internal,10.59.253.58,unknown,1
722,10.59.45.245,internal,unknown,1
722,10.59.45.245,internal,http,469
722,10.59.223.85,internal,unknown,23
722,10.59.223.85,internal,http,426
722,10.59.45.122,internal,http,5
722,10.59.45.245,10.59.45.180,http_proxy,359
722,10.59.45.245,10.59.45.180,http_connect,2
722,10.59.174.62,10.59.174.187,http_proxy,27
722,10.59.174.177,internal,http_proxy,17
722,10.59.216.239,internal,mysql,1
722,10.59.137.11,10.59.58.170,ssh,1
722,internal,10.59.81.213,http,101
722,internal,10.59.223.31,unknown,5
722,internal,10.59.223.31,http,102
722,10.59.126.113,outeral,http,2
722,10.59.174.14,internal,http_proxy,20
722,10.59.174.245,10.59.174.187,http_proxy,49
722,10.59.174.29,internal,http_proxy,141
722,10.59.137.72,10.59.137.255,mysql,3
722,10.59.174.29,10.59.174.187,http_proxy,52
722,10.59.56.103,outeral,http,1
722,10.59.229.15,outeral,http,1
722,10.59.174.45,internal,http_proxy,20
722,10.59.181.227,outeral,http,1
722,10.59.174.123,internal,http_proxy,23
722,10.59.216.208,outeral,ssl,1
723,10.59.229.220,outeral,http,2
723,10.59.146.4,internal,mysql,1
723,10.59.231.170,outeral,http,1
723,10.59.216.18,outeral,ssl,1
723,10.59.223.66,internal,http,21
723,10.59.174.16,internal,http_proxy,23
723,10.59.36.66,outeral,http,2
723,10.59.174.245,10.59.174.170,http_proxy,20
723,10.59.126.30,outeral,unknown,2
723,10.59.126.30,outeral,http,12
723,10.59.181.233,outeral,http,1
723,10.59.21.10,10.59.223.66,http,550
723,10.59.174.2,internal,http_proxy,20
723,internal,10.59.216.254,unknown,2
723,internal,10.59.216.254,ldap,2
723,10.59.181.30,outeral,http,1
723,10.59.137.72,internal,http,166
723,10.59.126.124,outeral,unknown,1
723,10.59.126.124,outeral,http,21
723,10.59.212.181,outeral,http,264
723,10.59.174.13,internal,http_proxy,25
723,10.59.253.157,10.59.20.191,ssl,2
723,10.59.216.139,outeral,ssl,1
723,10.59.216.255,outeral,ssl,1
723,10.59.45.43,10.59.207.218,http,40
723,10.59.174.220,internal,http_proxy,39
723,10.59.137.78,internal,mysql,11
723,10.59.137.140,outeral,http,1
723,10.59.212.142,outeral,unknown,1
723,10.59.212.142,outeral,http,930
723,10.59.223.66,outeral,unknown,22
723,10.59.223.66,outeral,http,2
723,10.59.174.157,internal,http_proxy,24
723,10.59.36.162,outeral,http,2
723,10.59.223.186,10.59.137.117,mysql,2
723,10.59.216.48,outeral,ssl,1
723,10.59.126.187,outeral,http,15
723,10.59.253.121,10.59.20.14,ssl,1
723,10.59.126.152,outeral,http,13
723,10.59.45.221,outeral,http_proxy,12
723,10.59.174.81,10.59.174.143,http_proxy,15
723,10.59.174.4,internal,http_proxy,13
723,10.59.126.75,outeral,http,1
723,10.59.253.10,outeral,unknown,2
723,10.59.253.10,outeral,http,42
723,10.59.174.201,internal,http_proxy,20
723,10.59.212.201,10.59.34.15,ftp_control,34
723,internal,10.59.180.205,ssh,1
723,10.59.174.115,internal,http_proxy,23
723,10.59.21.10,internal,http,120
723,10.59.216.172,internal,mysql,1
723,10.59.223.247,10.59.223.86,unknown,1
723,10.59.253.121,10.59.20.191,http,1
723,10.59.22.149,outeral,whois-das,4
723,internal,10.59.223.66,http,3
723,10.59.216.48,internal,mysql,1
723,10.59.174.29,10.59.174.143,http_proxy,10
723,10.59.216.204,internal,mysql,1
723,10.59.174.187,internal,http_proxy,26
723,10.59.174.62,10.59.174.143,http_proxy,11
723,10.59.43.118,outeral,http,19
723,10.59.126.171,outeral,unknown,7
723,10.59.126.171,outeral,http,17
723,10.59.179.30,outeral,http,3
723,10.59.253.121,10.59.20.92,http,2
723,10.59.212.16,outeral,http,37
723,internal,10.59.126.199,http,10
723,10.59.174.62,internal,http_proxy,156
723,internal,10.59.148.126,ssl,8
723,10.59.231.201,internal,unknown,23
723,10.59.231.201,internal,http,19
723,10.59.174.62,outeral,http,1
723,10.59.126.129,outeral,unknown,2
723,10.59.126.129,outeral,http,23
723,10.59.179.124,outeral,unknown,3
723,10.59.181.62,outeral,http,1
723,10.59.174.126,internal,http_proxy,22
723,10.59.216.233,outeral,ssl,1
723,10.59.223.159,10.59.223.203,http,3
723,10.59.174.118,internal,http_proxy,20
723,10.59.174.81,internal,http_proxy,136
723,10.59.174.227,internal,http_proxy,21
723,10.59.253.121,10.59.20.136,http,1
723,10.59.212.201,10.59.22.82,http,1
723,10.59.212.201,10.59.22.82,ftp_control,86
723,10.59.174.110,internal,http_proxy,13
723,10.59.34.123,10.59.88.121,ssl,3
723,10.59.253.10,internal,unknown,2
723,10.59.253.10,internal,http,4
723,10.59.253.10,internal,ssl,2
723,10.59.253.121,10.59.20.203,ssl,1
723,10.59.126.194,outeral,unknown,1
723,10.59.126.194,outeral,http,18
723,10.59.223.137,internal,unknown,1
723,internal,10.59.253.157,dce_rpc,3
723,internal,10.59.253.157,smb,16
723,10.59.45.166,10.59.45.122,mysql,1
723,internal,10.59.253.170,http_connect,1
723,internal,10.59.253.58,ssl,101
723,internal,10.59.253.58,unknown,1
723,internal,10.59.55.145,telnet,1
723,10.59.216.210,outeral,ssl,1
723,10.59.174.121,internal,http_proxy,16
723,10.59.126.143,outeral,http,4
723,outeral,10.59.253.201,smtp,1
723,10.59.45.245,outeral,http,1
723,10.59.174.218,internal,http_proxy,35
723,10.59.174.75,internal,http_proxy,12
723,10.59.126.122,outeral,unknown,2
723,10.59.126.122,outeral,http,23
723,internal,10.59.253.48,http,16
723,10.59.146.157,internal,http_proxy,27
723,10.59.174.245,internal,http_proxy,133
723,10.59.174.29,outeral,http_proxy,13
723,10.59.212.44,outeral,http,45
723,10.59.223.133,outeral,http,1
723,10.59.253.157,10.59.20.74,ssl,1
723,10.59.253.157,10.59.20.74,http,1
723,internal,10.59.81.153,smb,1
723,10.59.216.41,outeral,ssl,1
723,10.59.174.29,10.59.174.170,http_proxy,33
723,10.59.174.245,10.59.174.143,http_proxy,12
723,10.59.174.224,internal,http_proxy,20
723,10.59.216.173,outeral,ssl,1
723,10.59.137.187,10.59.223.66,http,1
723,10.59.137.187,10.59.223.66,mysql,5
723,10.59.181.107,outeral,http,2
723,10.59.126.184,outeral,unknown,1
723,10.59.126.184,outeral,http,7
723,internal,10.59.253.30,http,8
723,10.59.174.228,internal,http_proxy,20
723,10.59.126.205,outeral,http,16
723,10.59.207.16,internal,http,4
723,10.59.181.106,outeral,http,1
723,10.59.174.62,10.59.174.170,http_proxy,26
723,10.59.174.194,internal,ssh,19
723,10.59.45.98,10.59.207.218,mysql,1
723,10.59.126.247,outeral,unknown,1
723,10.59.126.247,outeral,http,9
723,10.59.181.242,outeral,unknown,1
723,10.59.181.242,outeral,http,1
723,10.59.231.201,outeral,http,1
723,10.59.126.149,outeral,unknown,2
723,10.59.126.149,outeral,http,9
723,10.59.126.110,outeral,unknown,1
723,10.59.126.110,outeral,http,13
723,10.59.126.82,outeral,unknown,1
723,10.59.126.82,outeral,http,14
723,10.59.126.125,outeral,unknown,1
723,10.59.126.125,outeral,http,7
723,10.59.223.66,10.59.223.26,unknown,68
723,10.59.223.66,10.59.223.26,http,303
723,10.59.216.202,internal,mysql,1
723,10.59.212.16,internal,http,46
723,10.59.21.10,outeral,http,292
723,internal,10.59.240.194,http_proxy,1
723,internal,10.59.240.194,http,2
723,10.59.223.85,10.59.137.214,unknown,2
723,10.59.43.12,outeral,http,1
723,10.59.216.85,outeral,ssl,1
723,10.59.174.143,internal,http_proxy,23
723,10.59.253.157,10.59.20.203,ssl,1
723,10.59.174.187,outeral,http,11
723,10.59.126.118,outeral,unknown,1
723,10.59.126.118,outeral,http,16
723,10.59.174.170,internal,http_proxy,14
723,10.59.126.4,outeral,unknown,2
723,10.59.126.4,outeral,http,11
723,10.59.181.247,outeral,ssl,1
723,10.59.181.247,outeral,unknown,1
723,10.59.137.131,outeral,ssl,5
723,10.59.137.131,outeral,http,5
723,10.59.45.245,internal,unknown,1
723,10.59.45.245,internal,http,491
723,10.59.223.85,internal,unknown,31
723,10.59.223.85,internal,http,391
723,10.59.45.122,internal,http,8
723,10.59.181.228,outeral,http,1
723,10.59.45.245,10.59.45.180,http_proxy,354
723,10.59.45.245,10.59.45.180,http_connect,2
723,10.59.174.62,10.59.174.187,http_proxy,28
723,10.59.174.177,internal,http_proxy,18
723,10.59.253.121,10.59.20.74,ssl,1
723,10.59.216.8,outeral,ssl,1
723,internal,10.59.81.213,http,52
723,internal,10.59.223.31,http,108
723,10.59.181.77,outeral,http,1
723,10.59.126.113,outeral,http,13
723,10.59.174.14,internal,http_proxy,18
723,10.59.174.245,10.59.174.187,http_proxy,41
723,10.59.174.29,internal,http_proxy,134
723,10.59.174.29,internal,ssh,1
723,10.59.126.174,outeral,unknown,1
723,10.59.126.174,outeral,http,1
723,10.59.137.72,10.59.137.255,mysql,4
723,10.59.174.29,10.59.174.187,http_proxy,46
723,10.59.56.103,outeral,http,2
723,10.59.174.45,internal,http_proxy,19
723,10.59.174.123,internal,http_proxy,17
723,10.59.137.151,internal,http,8
723,10.59.148.45,internal,ldap,1
723,10.59.56.57,outeral,unknown,1
723,10.59.253.121,10.59.20.51,ssl,2
724,10.59.180.88,10.59.174.152,mysql,1
724,10.59.223.66,internal,http,27
724,10.59.253.157,10.59.20.39,ssl,2
724,10.59.253.157,10.59.20.39,http,1
724,10.59.174.16,internal,http_proxy,28
724,10.59.174.245,10.59.174.170,http_proxy,16
724,10.59.126.30,outeral,http,5
724,10.59.126.129,outeral,http,4
724,10.59.21.10,10.59.223.66,http,104
724,10.59.174.2,internal,http_proxy,16
724,10.59.137.72,internal,http,144
724,10.59.126.124,outeral,http,1
724,10.59.212.181,outeral,http,143
724,10.59.56.248,outeral,ssl,1
724,10.59.174.13,internal,http_proxy,20
724,10.59.253.157,10.59.20.191,http,1
724,10.59.216.167,outeral,ssl,1
724,10.59.81.75,10.59.216.254,unknown,1
724,10.59.45.43,10.59.207.218,http,60
724,10.59.174.220,internal,http_proxy,35
724,10.59.137.78,internal,unknown,1
724,10.59.137.78,internal,mysql,20
724,10.59.212.142,outeral,http,371
724,10.59.253.121,10.59.20.14,ssl,1
724,10.59.174.157,internal,http_proxy,13
724,10.59.223.186,10.59.137.117,mysql,1
724,10.59.216.8,internal,unknown,1
724,10.59.45.75,10.59.58.228,ssl,1
724,10.59.126.187,outeral,unknown,1
724,10.59.126.187,outeral,http,2
724,10.59.216.197,outeral,ssl,1
724,10.59.126.152,outeral,http,5
724,10.59.45.221,outeral,http_proxy,15
724,10.59.212.142,internal,http,150
724,10.59.174.81,10.59.174.143,http_proxy,7
724,10.59.174.4,internal,http_proxy,22
724,10.59.36.246,10.59.216.118,ssl,1
724,10.59.253.10,outeral,unknown,3
724,10.59.253.10,outeral,http,21
724,10.59.174.201,internal,http_proxy,22
724,10.59.212.201,10.59.34.15,ftp_control,30
724,10.59.174.115,internal,http_proxy,24
724,10.59.21.10,internal,http,308
724,10.59.223.247,10.59.223.86,unknown,1
724,10.59.253.121,10.59.20.191,ssl,2
724,10.59.181.2,outeral,http,1
724,10.59.22.149,outeral,whois-das,4
724,10.59.22.149,outeral,http,1
724,10.59.216.225,outeral,ssl,1
724,internal,10.59.88.194,ssl,2
724,10.59.137.72,10.59.223.116,http,1
724,10.59.212.180,outeral,http,1
724,10.59.174.29,10.59.174.143,http_proxy,8
724,10.59.174.187,internal,http_proxy,15
724,10.59.253.157,10.59.20.14,ssl,1
724,10.59.174.62,10.59.174.143,http_proxy,11
724,10.59.43.118,outeral,unknown,1
724,10.59.43.118,outeral,http,26
724,10.59.126.171,outeral,unknown,2
724,10.59.126.171,outeral,http,7
724,10.59.253.121,10.59.20.92,http,1
724,10.59.212.16,outeral,http,27
724,internal,10.59.126.199,http,10
724,10.59.174.62,internal,http_proxy,149
724,internal,10.59.148.126,ssl,6
724,10.59.231.201,internal,unknown,47
724,10.59.231.201,internal,http,35
724,10.59.45.166,10.59.45.122,mysql,3
724,10.59.253.157,10.59.20.92,http,1
724,10.59.179.124,outeral,unknown,3
724,10.59.174.126,internal,http_proxy,16
724,10.59.216.233,outeral,ssl,1
724,10.59.216.206,internal,unknown,1
724,10.59.174.118,internal,http_proxy,18
724,10.59.216.172,outeral,ssl,1
724,10.59.174.81,internal,http_proxy,136
724,10.59.253.121,10.59.20.136,ssl,1
724,10.59.253.121,10.59.20.136,http,1
724,10.59.212.201,10.59.22.82,ftp_control,87
724,10.59.174.110,internal,http_proxy,23
724,10.59.137.109,internal,http,1
724,10.59.34.123,10.59.88.121,ssl,1
724,10.59.253.10,internal,ssl,10
724,10.59.253.10,internal,http,4
724,10.59.253.10,internal,unknown,12
724,10.59.253.121,10.59.20.203,ssl,1
724,10.59.166.228,outeral,unknown,2
724,10.59.166.228,outeral,http,3
724,10.59.126.194,outeral,http,3
724,10.59.223.137,internal,unknown,2
724,internal,10.59.253.157,dce_rpc,4
724,internal,10.59.253.157,smb,4
724,internal,10.59.253.170,http_connect,2
724,10.59.137.151,internal,http,9
